,0
573,1468040.9818889918
574,1469349.6443156612
575,1460728.195933541
576,1464971.4312982294
577,1447869.6444381834
578,1452212.7605235833
579,1475107.7080903903
580,1480716.843807323
581,1476616.3045969745
582,1492875.0152731624
583,1496597.188931859
584,1502113.1529023966
585,1509199.6907956745
586,1509622.5193525087
587,1507801.7680787498
588,1503151.5684439512
589,1488755.3097302115
590,1491558.0985066076
591,1492679.5965771675
592,1502537.6149143232
593,1481773.1347211485
594,1479003.6689049054
595,1470379.5358231987
596,1463957.8576090164
597,1460338.8658633116
598,1467705.2613782769
599,1470323.1768322329
600,1456381.0522657097
601,1445793.1092161895
602,1444003.6313629984
603,1446788.5576793852
604,1447646.754153425
605,1455247.6817560764
606,1470982.481141251
607,1438443.6410559923
608,1432623.897726635
609,1422429.3734155712
610,1417645.9583979826
611,1412671.9247957654
612,1408897.5009934306
613,1418042.742700607
614,1405174.5332995914
615,1407196.3061169882
616,1416801.5829552517
617,1394969.359194301
618,1404144.644492896
619,1408163.3293936795
620,1414540.4319075984
621,1422499.4083083498
622,1413446.640056471
623,1402903.8940330208
624,1384112.1835481199
625,1397068.523302479
626,1408509.8304259495
627,1416183.361153559
628,1435871.6491834223
629,1456724.7931887582
630,1452078.4432543404
631,1456806.6258486232
632,1469297.2142236962
633,1464138.4982507147
634,1447610.0321879562
635,1440224.9554114626
636,1444863.9270174196
637,1440576.7156222775
638,1447053.9610361522
639,1436959.5610759417
640,1452600.173114067
641,1454251.8224678815
642,1473650.9710742196
643,1472454.9853313542
644,1468019.0031644201
645,1463736.4930835466
646,1437206.6111487092
647,1433226.8465456835
648,1419488.143625875
649,1415488.4112515312
650,1382589.1475602428
651,1387233.9027434164
652,1327764.739650323
653,1331098.635107701
654,1262659.7312236265
655,1307107.4983549537
656,1242560.5474794335
657,1290833.8256709268
658,1299617.9369133099
659,1321324.62520935
660,1314103.6609025917
661,1316900.4606664316
662,1277445.5162416052
663,1263187.0125162613
664,1261755.5402247366
665,1291907.9861624823
666,1307779.4029303303
667,1290293.44937652
668,1305576.0053101564
669,1333260.1894950496
670,1335216.4061082099
671,1342680.3293214028
672,1325295.2908919451
673,1296174.9682103693
674,1282695.5844700627
675,1312645.6463184068
676,1302705.4020689568
677,1270868.9540720622
678,1279092.0800956897
679,1286083.622789635
680,1303491.7878505432
681,1324941.1273642704
682,1336298.8677284024
683,1323388.9486381053
684,1323161.9490523206
685,1284812.4878185296
686,1238343.0059073588
687,1245223.846236874
688,1276523.3125201901
689,1289115.2617772077
690,1268529.6212431008
691,1283222.604527377
692,1258558.4530563252
693,1229190.0778293938
694,1253406.4494301593
695,1270251.9473285603
696,1286083.0899447869
697,1277755.4523183662
698,1313175.9285828653
699,1312738.457303136
700,1325987.4657487294
701,1319122.079149544
702,1334166.7962510427
703,1315666.3129057605
704,1339605.268421141
705,1331082.914507287
706,1335109.92140412
707,1360417.5157750242
708,1366506.886133161
709,1346685.9620800565
710,1361631.0126958766
711,1394868.825259417
712,1387984.4548119945
713,1356604.2332454165
714,1320583.0563570315
715,1336161.7921849645
716,1355209.8576760716
717,1346926.3620559326
718,1358007.3427446296
719,1372550.5487603506
720,1328040.4368016517
721,1341457.435453229
722,1368924.5600826168
723,1356400.1800856688
724,1362385.4159781344
725,1341740.3156702358
726,1324981.111105098
727,1327280.4614004157
728,1299831.48341111
729,1292805.7434920974
730,1271825.064879093
731,1267817.8360070782
732,1299021.689855764
733,1306097.7206631836
734,1359025.9742859777
735,1350654.9300993173
736,1356423.6084983882
737,1366670.3469507617
738,1368559.5767981966
739,1375813.1465889197
740,1351038.4117784363
741,1369791.6408250777
742,1352197.9958647713
743,1349519.2724503258
744,1333111.8745757837
745,1339497.8685939717
746,1344920.4745808379
747,1333364.8385154488
748,1370743.8237384567
749,1373450.4432517136
750,1381959.3758198393
751,1395898.0769955826
752,1395990.6784122859
753,1381182.5509791535
754,1394555.4979744053
755,1388242.7538851774
756,1407382.3061406037
757,1413998.136107222
758,1416794.969905726
759,1414793.8468743803
760,1418132.0514519014
761,1423696.4766119632
762,1416585.0300553478
763,1420988.7960882057
764,1418816.2983801703
765,1427120.2312740043
766,1437256.8173844693
767,1443723.9811288074
768,1452377.0535737802
769,1446782.1239090327
770,1441329.453002729
771,1451200.148496203
772,1446619.9550184645
773,1437974.7196762825
774,1431641.7480853095
775,1425035.5824103113
776,1433673.1545136368
777,1431039.2771127555
778,1443505.6736830238
779,1449800.9431014876
780,1456935.7504052971
781,1454520.3886040503
782,1457517.5187840825
783,1449213.4046002112
784,1458320.5204371887
785,1459309.677020951
786,1452103.3209870404
787,1471455.9428139783
788,1475202.3271057068
789,1475040.3204685324
790,1470499.679321637
791,1483268.2385533242
792,1486725.8423933554
793,1487555.3036237303
794,1495882.971043743
795,1491684.3385039791
796,1495719.5515569572
797,1491913.878381694
798,1492753.9990990092
799,1475097.6073705528
800,1481456.2865940798
801,1484196.1214997433
802,1485362.531915156
803,1494568.78289711
804,1518385.6101353145
805,1515315.297050332
806,1516790.68760857
807,1512911.0055625988
808,1514422.362951706
809,1511003.6407637035
810,1508420.3957741861
811,1506591.6649899653
812,1508310.7217165707
813,1526588.3734336996
814,1520654.7095057426
815,1514223.0102557922
816,1514431.3418843537
817,1523158.5826781476
818,1527908.2438640553
819,1515911.4354245095
820,1502911.7469966826
821,1505510.3414260484
822,1490858.8201452794
823,1466395.125198209
824,1473683.967911236
825,1489637.7830472768
826,1478170.6963624973
827,1491726.3642272248
828,1508612.8788360825
829,1499582.7863385759
830,1493547.554828463
831,1505618.0622934273
832,1496448.4277570683
833,1502931.3657008295
834,1514417.419747122
835,1515850.2058516457
836,1504790.9303221959
837,1499306.6959636398
838,1507810.5882652346
839,1504585.6524466737
840,1500468.3131801279
841,1480248.050738392
842,1479278.5669287192
843,1472900.6970841864
844,1466676.4616647426
845,1468709.9511279517
846,1467321.4320685028
847,1453057.0280681183
848,1445564.183143019
849,1446253.707911498
850,1431725.533143891
851,1420723.0356939975
852,1430482.0429688678
853,1431067.9403817307
854,1424125.7838763946
855,1431371.1267046982
856,1426187.566831347
857,1437548.5933707461
858,1421117.473513744
859,1415227.21093154
860,1389784.4560987616
861,1390780.8828747955
862,1391922.6292638718
863,1422549.7474058575
864,1430526.8985358083
865,1441010.5760420521
866,1426314.9842226517
867,1440562.00768024
868,1431074.172408402
869,1451509.7024932075
870,1459946.4829765917
871,1457448.6037063631
872,1471911.947614817
873,1464752.5786893505
874,1434192.174086183
875,1441564.8666412644
876,1422654.5670777713
877,1429177.277062245
878,1438346.6680573167
879,1436758.7212426483
880,1466355.021392333
881,1462994.2520517174
882,1467735.2623313854
883,1464110.6064019073
884,1453918.8873036343
885,1450349.0519878312
886,1443094.2109403142
887,1440223.5326176956
888,1445519.3085485722
889,1471470.9505492405
890,1465084.109593405
891,1476656.4162475264
892,1484909.4214095415
893,1486959.970552649
894,1476817.941366175
895,1462466.1457747815
896,1455689.3808131258
897,1456261.1938431372
898,1477514.5622727314
899,1496667.5611698963
900,1495237.1342861534
901,1480549.0479323515
902,1475290.7053461126
903,1466168.1344931507
904,1495449.8976932934
905,1497089.9021565623
906,1506979.7381259778
907,1512561.225746109
908,1511909.2218281769
909,1512646.1658864794
910,1508753.3117032407
911,1511993.4153514737
912,1512808.5794147556
913,1526230.1384141573
914,1528098.9314800946
915,1525082.9023467253
916,1520019.2971374637
917,1520230.6364040098
918,1511029.4188570983
919,1521431.9597536616
920,1521045.196850599
921,1519318.5989566564
922,1519891.2917429346
923,1510040.4421644413
924,1516988.9041870164
925,1512364.7097612743
926,1515166.17446886
927,1545027.590821693
928,1548076.1192798803
929,1539972.4947669255
930,1538372.7124137464
931,1538159.3448589433
932,1562026.804943231
933,1573787.1625625642
934,1568749.7117495174
935,1569003.3328999938
936,1568468.49709128
937,1573148.4304248514
938,1572557.3814618348
939,1570944.7978040762
940,1561546.7945484207
941,1551721.794427559
942,1560000.5510188385
943,1551733.354886592
944,1558078.7914591425
945,1553892.4468212584
946,1560086.8472094198
947,1568898.7918845813
948,1572266.1741363648
949,1565674.0968205652
950,1552517.1645827598
951,1537788.1586759775
952,1534615.3272381905
953,1535157.9882535108
954,1547790.0995542812
955,1558615.4954631573
956,1566885.1872846242
957,1567011.3871654538
958,1544728.2161736665
959,1543100.434590515
960,1519029.2376903181
961,1522708.8718099531
962,1529518.1456108175
963,1525770.9452448736
964,1527501.992788438
965,1545260.3863880434
966,1533621.7283811516
967,1534678.0894122135
968,1546843.0534833388
969,1513010.0660297445
970,1494415.7693475033
971,1487710.835537604
972,1484038.4198547213
973,1478537.5067491129
974,1460073.516714829
975,1456440.0351596207
976,1463321.632798703
977,1488507.272275435
978,1491670.9904077065
979,1498077.5359996792
980,1518389.8111977514
981,1513985.5160225155
982,1499983.693565173
983,1511310.5052114243
984,1515053.0668348356
985,1516242.8150413265
986,1508608.4803521247
987,1502355.5891087735
988,1505761.5361947473
989,1509916.506839742
990,1513545.9813331724
991,1513580.3960704864
992,1523961.2573704033
993,1526790.6563793474
994,1513707.128426713
995,1505275.5287019075
996,1517545.0242037151
997,1531776.7033518446
998,1516759.952766097
999,1528951.446885907
1000,1510770.5235013603
1001,1505935.8964230113
1002,1499439.1788360947
1003,1497939.8628916636
1004,1478149.7916604443
1005,1498215.6453052962
1006,1533543.4454604874
1007,1521033.3874001827
1008,1521282.3211202954
1009,1510757.7378161286
1010,1507500.38882249
1011,1511236.0630716723
1012,1519752.4208509407
1013,1522015.621690657
1014,1523326.1525111143
1015,1527188.7366975935
1016,1526473.2474572877
1017,1539603.423379612
1018,1544183.5491081777
1019,1550972.338807183
1020,1562218.3857428501
1021,1560474.6156472014
1022,1579069.7453390877
1023,1578087.1200344544
1024,1588758.3540372655
1025,1582388.6331690494
1026,1574150.6885979671
1027,1587090.1656153144
1028,1570649.577242924
1029,1585688.611397617
1030,1587578.6811687443
1031,1580734.1951415145
1032,1587326.6466344146
1033,1585495.1623035742
1034,1588617.4102278256
1035,1593771.8561512083
1036,1592496.4345229615
1037,1593253.4808956648
1038,1600699.1642693067
1039,1584018.5377358627
1040,1572104.4437193512
1041,1579257.2851417046
1042,1552888.4548795724
1043,1567879.734003874
1044,1585690.8177063006
1045,1582682.6224480257
1046,1586759.2197530114
1047,1589553.2336359117
1048,1600926.9241545782
1049,1600788.1203604324
1050,1597245.3425473128
1051,1605399.4765939284
1052,1609700.6099741522
1053,1607146.6354299155
1054,1605590.8565480772
1055,1614211.4949163639
1056,1606066.9462049606
1057,1602325.743859878
1058,1604044.0223279237
1059,1609355.274347891
1060,1600415.7147054735
1061,1610354.870647994
1062,1604622.1441606695
1063,1618069.7980113178
1064,1618834.1776704765
1065,1620131.01249613
1066,1626797.4833235713
1067,1646313.9268926408
1068,1635206.2359228793
1069,1639904.771759787
1070,1634355.8672413183
1071,1641033.9302913991
1072,1647811.8301878371
1073,1662732.8917009044
1074,1663902.0443186965
1075,1667920.1231547685
1076,1637899.7365863833
1077,1653300.517601001
1078,1639788.2064138944
1079,1634463.111742026
1080,1657578.864581592
1081,1663914.6017100546
1082,1674208.8697715963
1083,1655587.741967061
1084,1650663.1086779626
1085,1653591.6291957125
1086,1668089.6787315314
1087,1668871.665483154
1088,1657831.1420684538
1089,1672884.6433476233
1090,1686497.6428421203
1091,1696212.4925108845
1092,1701441.9406437837
1093,1711312.123407082
1094,1706624.1253880814
1095,1709610.1124595138
1096,1710255.8018651432
1097,1722068.3653823328
1098,1730581.5135893086
1099,1723053.5198464456
1100,1734646.0087076444
1101,1732936.2998983643
1102,1736422.720521715
1103,1731277.4445795054
1104,1723463.862910827
1105,1737851.363616824
1106,1749379.2111670056
1107,1734937.6120743232
1108,1736376.0883441982
1109,1702957.8862971994
1110,1721007.8568705074
1111,1707042.0439591748
1112,1685448.7483729122
1113,1696382.771293928
1114,1723902.7620587042
1115,1721372.034485029
1116,1714399.780992453
1117,1701777.7329167621
1118,1718930.2083438425
1119,1708445.5249066893
1120,1723231.433140686
1121,1735451.6464926943
1122,1712165.0677005972
1123,1665960.7199672859
1124,1677929.812352992
1125,1668247.678841436
1126,1672405.9123779712
1127,1690342.0550762822
1128,1702165.0743444585
1129,1697557.201424852
1130,1702277.5522080055
1131,1701962.3307479562
1132,1705760.5298899086
1133,1715273.7365895826
1134,1728301.4403163432
1135,1741812.3313567843
1136,1741133.1781264246
1137,1762235.0778776656
1138,1768786.30780807
1139,1767498.3346210392
1140,1760440.9577088687
1141,1755017.7821148923
1142,1768901.1120672608
1143,1760366.4751724994
1144,1760560.0232841175
1145,1760669.53767818
1146,1758686.0234815509
1147,1754793.046061396
1148,1754953.1691162018
1149,1751256.0388589876
1150,1751890.9208633797
1151,1752485.5054565156
1152,1759865.5113332695
1153,1762846.55363791
1154,1762125.854528114
1155,1762016.0304994902
1156,1757411.992588078
1157,1765842.7545447547
1158,1752600.5932127498
1159,1748207.3455306548
1160,1750219.5341560019
1161,1739917.5027934043
1162,1713937.6529762142
1163,1709289.955051487
1164,1700730.441414885
1165,1701937.0544189725
1166,1691444.8605184248
1167,1703455.231828305
1168,1718497.534529635
1169,1706834.8614912708
1170,1686517.6846051826
1171,1690317.9040030006
1172,1692503.1325296175
1173,1689360.8066372662
1174,1685254.5929229704
1175,1690211.3526887863
1176,1687105.8325963377
1177,1685870.9390947137
1178,1702620.3810188305
1179,1713833.1708498672
1180,1726692.8194817074
1181,1725273.9812997594
1182,1734640.9068189787
1183,1744568.9575292938
1184,1744492.2458606446
1185,1754658.0353209756
1186,1748331.1359233048
1187,1731712.623837162
1188,1726877.8560264837
1189,1720574.4388424275
1190,1713166.9076614357
1191,1719226.898707876
1192,1713458.4991340258
1193,1696148.4401185138
1194,1704930.0506315564
1195,1702189.5795495373
1196,1692466.501001959
1197,1700556.4229541898
1198,1687675.365879987
1199,1679639.1593768112
1200,1680893.3969344508
1201,1712723.0486351796
1202,1726801.0432261291
1203,1735399.9961744472
1204,1718736.277527195
1205,1734091.4776387634
1206,1732265.988063603
1207,1726533.6763024973
1208,1723119.3433421766
1209,1735549.6173402146
1210,1728175.033084543
1211,1735644.6483476635
1212,1740184.395302374
1213,1744697.366956611
1214,1761427.4231979193
1215,1754170.946247499
1216,1752133.5545128013
1217,1755973.811555274
1218,1768768.2250536194
1219,1769767.4640797372
1220,1794796.4787256443
1221,1775242.9573111052
1222,1788251.0623686134
1223,1786838.2327275013
1224,1786169.292708484
1225,1801027.1202020412
1226,1812225.2578347684
1227,1826751.5771268192
1228,1822612.5492386927
1229,1820222.8067050984
1230,1817405.4983244655
1231,1824953.2451385094
1232,1829175.9538748206
1233,1834244.4444078081
1234,1829600.1660112105
1235,1827174.4233657904
1236,1828107.7214393786
1237,1822629.995023013
1238,1821088.2488716177
1239,1821268.5904175877
1240,1808075.7449850652
1241,1835740.7818189696
1242,1839110.771140561
1243,1829363.6229334106
1244,1813949.0631001021
1245,1799686.2382577579
1246,1796815.1163190606
1247,1806861.763442012
1248,1798803.8799140486
1249,1834445.5236826541
1250,1830672.329209772
1251,1832912.579370079
1252,1835878.2684266092
1253,1841911.643662185
1254,1859302.3926668756
1255,1861200.9018985333
1256,1860491.7146582785
1257,1865136.2756376578
1258,1848101.4270340076
1259,1847262.0948956264
1260,1840188.2867391685
1261,1858770.9794968804
1262,1845181.2856325773
1263,1841135.3837048549
1264,1842869.1541173873
1265,1817756.575733645
1266,1832139.0822009335
1267,1840139.2596663
1268,1830990.2391015978
1269,1822592.3503339167
1270,1819598.7791915063
1271,1812699.8989652928
1272,1798501.720581339
1273,1781004.1687275674
1274,1772715.1823916445
1275,1780859.97837514
